secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag,strike,dte,mid_price,bid_ask_spread,abs_delta,delta_distance_50,dte_distance_30
145765,2024-12-19,VIXY 250117P55000,1,2025-01-17,2024-11-26,P,55000,5.9,8.6,0,0,1.134753,-0.441647,0.021899,6.042802,-48.17094,165479760,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,55.0,29,7.25,2.6999999999999993,0.441647,0.05835299999999999,1
145765,2024-12-19,VIXY 250117P61000,1,2025-01-17,,P,61000,9.2,12.8,0,0,1.121547,-0.569678,0.021854,5.957839,-48.46724,166301058,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,61.0,29,11.0,3.6000000000000014,0.569678,0.06967800000000002,1
145765,2024-12-19,VIXY 250117P54000,1,2025-01-17,2024-12-19,P,54000,5.0,6.7,10,1,0.995583,-0.42598,0.024817,6.007823,-42.5422,165479759,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,54.0,29,5.85,1.7000000000000002,0.42598,0.07401999999999997,1
145765,2024-12-19,VIXY 250117P62000,1,2025-01-17,,P,62000,10.1,13.6,0,0,1.145966,-0.584548,0.021199,5.904382,-49.14296,166301059,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,62.0,29,11.85,3.5,0.584548,0.08454799999999996,1
145765,2024-12-19,VIXY 250117P63000,1,2025-01-17,,P,63000,11.0,14.4,0,0,1.168036,-0.598782,0.020591,5.846994,-49.66203,166301060,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,63.0,29,12.7,3.4000000000000004,0.598782,0.09878200000000004,1
145765,2024-12-19,VIXY 250117P53000,1,2025-01-17,,P,53000,4.3,7.2,0,0,1.068398,-0.398909,0.022804,5.923354,-44.40569,165479758,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,53.0,29,5.75,2.9000000000000004,0.398909,0.10109099999999999,1
145765,2024-12-19,VIXY 250117P64000,1,2025-01-17,,P,64000,11.7,15.2,0,0,1.170627,-0.616055,0.020255,5.766811,-49.32359,166301061,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,64.0,29,13.45,3.5,0.616055,0.11605500000000002,1
145765,2024-12-19,VIXY 250117P52000,1,2025-01-17,2024-12-19,P,52000,4.2,5.4,3,0,0.993228,-0.374894,0.024118,5.82446,-40.73593,165479757,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,52.0,29,4.800000000000001,1.2000000000000002,0.374894,0.125106,1
145765,2024-12-19,VIXY 250117P65000,1,2025-01-17,2024-11-26,P,65000,12.8,16.0,0,0,1.205789,-0.625709,0.019489,5.715341,-50.28016,165730261,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,65.0,29,14.4,3.1999999999999993,0.625709,0.12570899999999996,1
145765,2024-12-19,VIXY 250117P51000,1,2025-01-17,2024-12-19,P,51000,3.6,5.8,3,0,1.059476,-0.35106,0.022134,5.701723,-42.06116,165479756,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,51.0,29,4.7,2.1999999999999997,0.35106,0.14894000000000002,1
145765,2024-12-19,VIXY 250117P50000,1,2025-01-17,2024-12-19,P,50000,2.45,4.3,6,20,0.902805,-0.31779,0.02501,5.489274,-34.89574,165479755,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,50.0,29,3.375,1.8499999999999996,0.31779,0.18220999999999998,1
145765,2024-12-19,VIXY 250117P70000,1,2025-01-17,,P,70000,17.0,20.2,0,0,1.257003,-0.689404,0.01725,5.271763,-49.20158,166301062,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,70.0,29,18.6,3.1999999999999993,0.689404,0.18940400000000002,1
145765,2024-12-19,VIXY 250117P49000,1,2025-01-17,2024-11-25,P,49000,2.75,4.0,0,1,0.978845,-0.297479,0.022423,5.338193,-36.33084,165457394,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,49.0,29,3.375,1.25,0.297479,0.202521,1
145765,2024-12-19,VIXY 250117P48000,1,2025-01-17,2024-12-19,P,48000,2.25,3.4,17,15,0.947615,-0.268991,0.022094,5.089314,-33.49369,165457393,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,48.0,29,2.825,1.15,0.268991,0.23100900000000002,1
145765,2024-12-19,VIXY 250117P75000,1,2025-01-17,,P,75000,20.6,24.8,0,0,1.240479,-0.755801,0.015286,4.611753,-44.10086,166301063,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,75.0,29,22.700000000000003,4.199999999999999,0.755801,0.25580099999999995,1
145765,2024-12-19,VIXY 250117P47000,1,2025-01-17,2024-12-19,P,47000,1.45,2.65,1,12,0.859402,-0.230617,0.022478,4.696309,-28.10975,165457392,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,47.0,29,2.05,1.2,0.230617,0.26938300000000004,1
145765,2024-12-19,VIXY 250117P46000,1,2025-01-17,2024-12-19,P,46000,0.05,2.95,2,0,0.801275,-0.193205,0.021759,4.237797,-23.65455,165457391,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,46.0,29,1.5,2.9000000000000004,0.193205,0.30679500000000004,1
145765,2024-12-19,VIXY 250117P45000,1,2025-01-17,2024-12-19,P,45000,1.25,1.65,29,10,0.851599,-0.178591,0.019507,4.040305,-23.74911,165457390,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,45.0,29,1.45,0.3999999999999999,0.178591,0.321409,1
145765,2024-12-19,VIXY 250117P44000,1,2025-01-17,2024-12-19,P,44000,0.65,1.4,32,10,0.799474,-0.143808,0.018058,3.509089,-19.36049,165457389,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,44.0,29,1.025,0.7499999999999999,0.143808,0.356192,1
145765,2024-12-19,VIXY 250117P43000,1,2025-01-17,2024-12-19,P,43000,1.1,1.15,2,19,0.887192,-0.141209,0.016074,3.46587,-21.02196,165457388,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,43.0,29,1.125,0.04999999999999982,0.141209,0.35879099999999997,1
145765,2024-12-19,VIXY 250117P42000,1,2025-01-17,2024-12-18,P,42000,0.35,2.1,0,6,0.977115,-0.138577,0.01441,3.421705,-22.67696,165457387,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,42.0,29,1.225,1.75,0.138577,0.361423,1
145765,2024-12-19,VIXY 250117P40000,1,2025-01-17,2024-12-19,P,40000,0.15,2.45,51,21,1.126023,-0.127695,0.011824,3.23642,-24.42734,165457385,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,40.0,29,1.3,2.3000000000000003,0.127695,0.372305,1
145765,2024-12-19,VIXY 250117P41000,1,2025-01-17,2024-12-18,P,41000,0.1,1.55,0,8,0.909938,-0.107608,0.01297,2.864116,-17.70071,165457386,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,41.0,29,0.8250000000000001,1.45,0.107608,0.392392,1
145765,2024-12-19,VIXY 250117P37000,1,2025-01-17,2024-11-11,P,37000,0.05,2.2,0,1,1.263635,-0.1021,0.008993,2.758788,-23.15616,165479753,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,37.0,29,1.125,2.1500000000000004,0.1021,0.39790000000000003,1
145765,2024-12-19,VIXY 250117P36000,1,2025-01-17,,P,36000,0.0,2.2,0,0,1.321198,-0.096096,0.00823,2.638578,-23.09264,165479752,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,36.0,29,1.1,2.2,0.096096,0.403904,1
145765,2024-12-19,VIXY 250117P38000,1,2025-01-17,2024-11-27,P,38000,0.05,1.6,0,1,1.087213,-0.091331,0.009633,2.544942,-18.49224,165479754,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,38.0,29,0.8250000000000001,1.55,0.091331,0.408669,1
145765,2024-12-19,VIXY 250117P34000,1,2025-01-17,,P,34000,0.0,2.15,0,0,1.44912,-0.086265,0.006928,2.437053,-23.25369,165632201,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,34.0,29,1.075,2.15,0.086265,0.413735,1
145765,2024-12-19,VIXY 250117P39000,1,2025-01-17,2024-12-19,P,39000,0.05,0.75,2,14,0.842731,-0.063406,0.009426,1.931576,-10.99421,165457384,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,39.0,29,0.4,0.7,0.063406,0.436594,1
145765,2024-12-19,VIXY 250117P35000,1,2025-01-17,2024-12-19,P,35000,0.1,0.2,10,10,0.866603,-0.02659,0.004544,0.958175,-5.536862,165479751,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,35.0,29,0.15000000000000002,0.1,0.02659,0.47341,1
145765,2024-12-20,VIXY 250117C48000,1,2025-01-17,2024-12-20,C,48000,2.6,4.5,5,23,0.751861,0.509583,0.040711,5.195402,-26.44593,165457382,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,48.0,28,3.55,1.9,0.509583,0.009583000000000008,2
145765,2024-12-20,VIXY 250117C49000,1,2025-01-17,2024-12-20,C,49000,3.1,3.9,6,35,0.820504,0.479884,0.037269,5.189901,-28.67694,165457383,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,49.0,28,3.5,0.7999999999999998,0.479884,0.020116000000000023,2
145765,2024-12-20,VIXY 250117C50000,1,2025-01-17,2024-12-20,C,50000,3.2,3.5,523,256,0.863646,0.451969,0.035196,5.15945,-29.90527,165479745,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,50.0,28,3.35,0.2999999999999998,0.451969,0.04803099999999999,2
145765,2024-12-20,VIXY 250117C47000,1,2025-01-17,2024-12-20,C,47000,3.5,5.3,2,20,0.830374,0.553289,0.03654,5.150552,-28.91673,165457381,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,47.0,28,4.4,1.7999999999999998,0.553289,0.05328900000000003,2
145765,2024-12-20,VIXY 250117C51000,1,2025-01-17,2024-12-20,C,51000,2.6,3.4,1,3,0.862211,0.419121,0.03478,5.08787,-29.40861,165479746,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,51.0,28,3.0,0.7999999999999998,0.419121,0.08087899999999998,2
145765,2024-12-20,VIXY 250117C46000,1,2025-01-17,2024-12-20,C,46000,3.9,6.0,39,44,0.844543,0.589991,0.035327,5.064064,-28.97623,165457380,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,46.0,28,4.95,2.1,0.589991,0.08999100000000004,2
145765,2024-12-20,VIXY 250117C52000,1,2025-01-17,2024-12-20,C,52000,2.25,3.3,8,44,0.879807,0.391703,0.033511,5.004377,-29.44887,165479747,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,52.0,28,2.775,1.0499999999999998,0.391703,0.10829699999999998,2
145765,2024-12-20,VIXY 250117C45000,1,2025-01-17,2024-12-20,C,45000,3.6,5.6,11,128,0.668683,0.637153,0.043055,4.886689,-22.52625,165457379,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,45.0,28,4.6,1.9999999999999996,0.637153,0.13715299999999997,2
145765,2024-12-20,VIXY 250117C53000,1,2025-01-17,2024-12-19,C,53000,1.6,2.9,0,56,0.830899,0.349086,0.034184,4.820284,-26.79024,165479748,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,53.0,28,2.25,1.2999999999999998,0.349086,0.150914,2
145765,2024-12-20,VIXY 250117C54000,1,2025-01-17,2024-12-20,C,54000,1.9,2.7,9,14,0.895458,0.338,0.031337,4.760962,-28.45138,165479749,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,54.0,28,2.3,0.8000000000000003,0.338,0.16199999999999998,2
145765,2024-12-20,VIXY 250117C55000,1,2025-01-17,2024-12-20,C,55000,1.75,2.5,29,73,0.909555,0.315478,0.029999,4.6309,-28.06573,165479750,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,55.0,28,2.125,0.75,0.315478,0.18452200000000002,2
145765,2024-12-20,VIXY 250117C44000,1,2025-01-17,2024-12-20,C,44000,4.0,6.1,1,110,0.639034,0.686385,0.042581,4.617092,-20.55724,165457378,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,44.0,28,5.05,2.0999999999999996,0.686385,0.18638500000000002,2
145765,2024-12-20,VIXY 250117C57000,1,2025-01-17,2024-12-20,C,57000,0.2,3.7,1,0,0.965966,0.28413,0.026941,4.413426,-28.35693,166301045,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,57.0,28,1.9500000000000002,3.5,0.28413,0.21587,2
145765,2024-12-20,VIXY 250117C58000,1,2025-01-17,,C,58000,0.5,3.6,0,0,1.033277,0.282257,0.025106,4.398634,-30.19079,166301046,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,58.0,28,2.05,3.1,0.282257,0.21774300000000002,2
145765,2024-12-20,VIXY 250117C43000,1,2025-01-17,2024-12-20,C,43000,4.2,7.3,1,16,0.652256,0.727964,0.039052,4.32382,-19.76201,165457377,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,43.0,28,5.75,3.0999999999999996,0.727964,0.22796400000000006,2
145765,2024-12-20,VIXY 250117C56000,1,2025-01-17,2024-12-19,C,56000,0.65,2.6,0,6,0.845826,0.270347,0.030028,4.306027,-24.29813,166301044,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,56.0,28,1.625,1.9500000000000002,0.270347,0.229653,2
145765,2024-12-20,VIXY 250117C60000,1,2025-01-17,2024-12-20,C,60000,1.5,2.0,457,44,1.046733,0.24764,0.023187,4.119917,-28.57764,165671055,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,60.0,28,1.75,0.5,0.24764,0.25236000000000003,2
145765,2024-12-20,VIXY 250117C59000,1,2025-01-17,2024-12-20,C,59000,0.15,3.0,10,0,0.963541,0.241368,0.024843,4.063845,-25.98404,166301047,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,59.0,28,1.575,2.85,0.241368,0.258632,2
145765,2024-12-20,VIXY 250117C42000,1,2025-01-17,2024-12-19,C,42000,5.0,8.2,0,36,0.693257,0.759377,0.034466,4.054195,-19.73759,165457376,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,42.0,28,6.6,3.1999999999999993,0.759377,0.25937699999999997,2
145765,2024-12-20,VIXY 250117C61000,1,2025-01-17,2024-12-20,C,61000,0.05,3.2,1,1,1.055073,0.232436,0.022224,3.980404,-27.81267,166301048,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,61.0,28,1.625,3.1500000000000004,0.232436,0.267564,2
145765,2024-12-20,VIXY 250117C62000,1,2025-01-17,,C,62000,0.2,3.1,0,0,1.099183,0.228755,0.021143,3.944108,-28.69438,166301049,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,62.0,28,1.6500000000000001,2.9,0.228755,0.271245,2
145765,2024-12-20,VIXY 250117C65000,1,2025-01-17,2024-12-20,C,65000,0.95,2.7,4,21,1.251447,0.226856,0.018484,3.92408,-32.4453,165730260,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,65.0,28,1.8250000000000002,1.7500000000000002,0.226856,0.273144,2
145765,2024-12-20,VIXY 250117C64000,1,2025-01-17,,C,64000,0.05,3.4,0,0,1.19088,0.224358,0.019303,3.899526,-30.70469,166301051,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,64.0,28,1.7249999999999999,3.35,0.224358,0.275642,2
145765,2024-12-20,VIXY 250117C63000,1,2025-01-17,2024-12-19,C,63000,0.45,2.8,0,1,1.129445,0.221863,0.020224,3.874736,-28.95977,166301050,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,63.0,28,1.625,2.3499999999999996,0.221863,0.27813699999999997,2
145765,2024-12-20,VIXY 250117C41000,1,2025-01-17,2024-12-20,C,41000,6.1,7.8,77,227,0.589536,0.827557,0.03325,3.327332,-14.33768,165457375,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,41.0,28,6.949999999999999,1.7000000000000002,0.827557,0.327557,2
145765,2024-12-20,VIXY 250117C70000,1,2025-01-17,2024-12-20,C,70000,0.95,1.55,12,0,1.250297,0.167463,0.015391,3.260092,-26.93123,166301052,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,70.0,28,1.25,0.6000000000000001,0.167463,0.33253699999999997,2
145765,2024-12-20,VIXY 250117C39000,1,2025-01-17,2024-12-18,C,39000,7.3,11.0,0,33,0.787117,0.8376,0.023959,3.201736,-17.88961,165457373,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,39.0,28,9.15,3.7,0.8376,0.3376,2
145765,2024-12-20,VIXY 250117C38000,1,2025-01-17,2024-12-20,C,38000,8.6,11.9,33,14,0.889932,0.842087,0.020806,3.143703,-19.65382,165479744,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,38.0,28,10.25,3.3000000000000007,0.842087,0.34208700000000003,2
145765,2024-12-20,VIXY 250117C40000,1,2025-01-17,2024-12-19,C,40000,7.0,8.5,0,74,0.589208,0.863539,0.028499,2.848177,-12.54288,165457374,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,40.0,28,7.75,1.5,0.863539,0.36353899999999995,2
145765,2024-12-20,VIXY 250117C75000,1,2025-01-17,2024-12-19,C,75000,0.3,1.35,0,2,1.238993,0.11953,0.012363,2.597158,-21.22302,166301053,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,75.0,28,0.8250000000000001,1.05,0.11953,0.38047,2
145765,2024-12-20,VIXY 250117C37000,1,2025-01-17,,C,37000,8.9,12.6,0,0,0.779999,0.891666,0.018308,2.421273,-13.83799,165479743,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,37.0,28,10.75,3.6999999999999993,0.891666,0.39166599999999996,2
145765,2024-12-20,VIXY 250117C36000,1,2025-01-17,2024-12-17,C,36000,9.8,13.7,0,7,0.84541,0.898713,0.016089,2.304514,-14.20395,165479742,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,36.0,28,11.75,3.8999999999999986,0.898713,0.398713,2
145765,2024-12-20,VIXY 250117C35000,1,2025-01-17,2024-11-22,C,35000,10.8,14.6,0,1,0.888892,0.909563,0.014078,2.121022,-13.76709,165479741,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,35.0,28,12.7,3.799999999999999,0.909563,0.409563,2
145765,2024-12-20,VIXY 250117C34000,1,2025-01-17,2024-12-04,C,34000,12.0,14.9,0,1,0.815898,0.941233,0.011033,1.527899,-9.623999,165632200,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,34.0,28,13.45,2.9000000000000004,0.941233,0.441233,2
145765,2024-12-20,VIXY 250117P48000,1,2025-01-17,2024-12-20,P,48000,3.6,4.6,24,21,0.702954,-0.49757,0.043899,5.191947,-22.6497,165457393,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,48.0,28,4.1,0.9999999999999996,0.49757,0.0024299999999999877,2
145765,2024-12-20,VIXY 250117P49000,1,2025-01-17,2024-11-25,P,49000,3.6,5.9,0,1,0.713822,-0.538275,0.043092,5.167961,-22.81787,165457394,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,49.0,28,4.75,2.3000000000000003,0.538275,0.03827499999999995,2
145765,2024-12-20,VIXY 250117P47000,1,2025-01-17,2024-12-19,P,47000,2.0,4.6,0,12,0.654758,-0.456374,0.046805,5.162225,-20.98405,165457392,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,47.0,28,3.3,2.5999999999999996,0.456374,0.043626,2
145765,2024-12-20,VIXY 250117P50000,1,2025-01-17,2024-12-20,P,50000,4.9,6.3,19,26,0.756369,-0.570003,0.040265,5.110054,-23.89566,165479755,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,50.0,28,5.6,1.3999999999999995,0.570003,0.07000300000000004,2
145765,2024-12-20,VIXY 250117P46000,1,2025-01-17,2024-12-20,P,46000,1.6,3.2,2,2,0.576307,-0.406389,0.051991,5.049047,-18.04839,165457391,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,46.0,28,2.4000000000000004,1.6,0.406389,0.093611,2
145765,2024-12-20,VIXY 250117P51000,1,2025-01-17,2024-12-19,P,51000,5.1,7.0,0,2,0.713027,-0.61835,0.041597,4.962923,-21.67601,165479756,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,51.0,28,6.05,1.9000000000000004,0.61835,0.11834999999999996,2
145765,2024-12-20,VIXY 250117P45000,1,2025-01-17,2024-12-20,P,45000,1.7,2.5,256,37,0.605263,-0.357525,0.047562,4.859492,-18.34762,165457390,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,45.0,28,2.1,0.8,0.357525,0.14247500000000002,2
145765,2024-12-20,VIXY 250117P53000,1,2025-01-17,,P,53000,6.6,9.3,0,0,0.810286,-0.660068,0.035233,4.761682,-23.68256,165479758,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,53.0,28,7.95,2.700000000000001,0.660068,0.160068,2
145765,2024-12-20,VIXY 250117P52000,1,2025-01-17,2024-12-20,P,52000,5.2,8.0,3,3,0.680244,-0.666424,0.041788,4.725679,-19.53559,165479757,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,52.0,28,6.6,2.8,0.666424,0.16642400000000002,2
145765,2024-12-20,VIXY 250117P44000,1,2025-01-17,2024-12-20,P,44000,1.45,2.2,15,42,0.631177,-0.313435,0.043272,4.614261,-18.25733,165457389,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,44.0,28,1.8250000000000002,0.7500000000000002,0.313435,0.18656499999999998,2
145765,2024-12-20,VIXY 250117P54000,1,2025-01-17,2024-12-20,P,54000,7.5,9.3,9,9,0.743889,-0.712964,0.035926,4.430315,-19.94256,165479759,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,54.0,28,8.4,1.8000000000000007,0.712964,0.21296400000000004,2
145765,2024-12-20,VIXY 250117P43000,1,2025-01-17,2024-12-19,P,43000,0.5,2.75,0,19,0.66633,-0.275956,0.03862,4.354471,-18.25183,165457388,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,43.0,28,1.625,2.25,0.275956,0.22404400000000002,2
145765,2024-12-20,VIXY 250117P55000,1,2025-01-17,2024-12-20,P,55000,8.1,10.4,3,0,0.758172,-0.737809,0.033817,4.225023,-19.35624,165479760,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,55.0,28,9.25,2.3000000000000007,0.737809,0.23780900000000005,2
145765,2024-12-20,VIXY 250117P57000,1,2025-01-17,,P,57000,10.3,12.5,0,0,0.885633,-0.744904,0.028489,4.17016,-22.44919,166301055,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,57.0,28,11.4,2.1999999999999993,0.744904,0.244904,2
145765,2024-12-20,VIXY 250117P56000,1,2025-01-17,,P,56000,9.1,11.3,0,0,0.792472,-0.752707,0.031424,4.103179,-19.60283,166301054,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,56.0,28,10.2,2.200000000000001,0.752707,0.252707,2
145765,2024-12-20,VIXY 250117P42000,1,2025-01-17,2024-12-20,P,42000,0.95,1.35,11,6,0.626282,-0.224343,0.036794,3.900509,-15.39011,165457387,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,42.0,28,1.15,0.40000000000000013,0.224343,0.27565700000000004,2
145765,2024-12-20,VIXY 250117P58000,1,2025-01-17,,P,58000,10.7,13.1,0,0,0.800666,-0.798656,0.027954,3.64831,-17.40841,166301056,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,58.0,28,11.899999999999999,2.4000000000000004,0.798656,0.29865600000000003,2
145765,2024-12-20,VIXY 250117P41000,1,2025-01-17,2024-12-18,P,41000,0.25,1.9,0,8,0.6771,-0.199628,0.031772,3.63738,-15.59934,165457386,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,41.0,28,1.075,1.65,0.199628,0.300372,2
145765,2024-12-20,VIXY 250117P61000,1,2025-01-17,,P,61000,13.6,16.3,0,0,0.930295,-0.811821,0.023088,3.499892,-19.50869,166301058,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,61.0,28,14.95,2.700000000000001,0.811821,0.311821,2
145765,2024-12-20,VIXY 250117P59000,1,2025-01-17,,P,59000,11.6,14.0,0,0,0.811846,-0.816129,0.026215,3.450004,-16.61391,166301057,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,59.0,28,12.8,2.4000000000000004,0.816129,0.316129,2
145765,2024-12-20,VIXY 250117P63000,1,2025-01-17,,P,63000,15.6,18.3,0,0,1.00188,-0.821264,0.020787,3.389587,-20.36702,166301060,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,63.0,28,16.95,2.700000000000001,0.821264,0.321264,2
